IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit
144.118.78.25,80,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
144.118.78.25,80,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
144.118.78.25,80,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
144.118.78.25,80,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
144.118.78.25,80,CVE-2012-4557,5,None,None,Partial,Low,Not required,None,399,,FALSE
144.118.78.25,80,CVE-2011-3368,5,Partial,None,None,Low,Not required,None,20,17969,TRUE
144.118.78.25,80,CVE-2010-2068,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.78.25,80,CVE-2010-1452,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
144.118.78.25,80,CVE-2012-0031,4.6,Partial,Partial,Partial,Low,Not required,None,399,,FALSE
144.118.78.25,80,CVE-2011-3607,4.4,Partial,Partial,Partial,Medium,Not required,User,189,,FALSE
144.118.78.25,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
144.118.78.25,80,CVE-2013-1896,4.3,None,None,Partial,Medium,Not required,None,264,,FALSE
144.118.78.25,80,CVE-2012-4558,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
144.118.78.25,80,CVE-2012-3499,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
144.118.78.25,80,CVE-2012-0053,4.3,Partial,None,None,Medium,Not required,None,264,,FALSE
144.118.78.25,80,CVE-2011-4317,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.78.25,80,CVE-2011-3639,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.78.25,80,CVE-2011-3348,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
144.118.78.25,80,CVE-2011-0419,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
144.118.78.25,80,CVE-2012-2687,2.6,None,Partial,None,High,Not required,None,79,,FALSE
144.118.78.25,80,CVE-2011-4415,1.2,None,None,Partial,High,Not required,None,20,,FALSE
144.118.78.25,8081,,,,,,,,,,,
144.118.78.25,443,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE
144.118.78.25,443,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
144.118.78.25,443,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
144.118.78.25,443,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
144.118.78.25,443,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
144.118.78.25,443,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
144.118.78.25,443,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
144.118.78.25,443,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
144.118.78.25,443,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
144.118.78.25,443,CVE-2013-1862,5.1,Partial,Partial,Partial,High,Not required,None,310,,FALSE
144.118.78.25,443,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
144.118.78.25,443,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
144.118.78.25,443,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
144.118.78.25,443,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
144.118.78.25,443,CVE-2012-4557,5,None,None,Partial,Low,Not required,None,399,,FALSE
144.118.78.25,443,CVE-2011-3368,5,Partial,None,None,Low,Not required,None,20,17969,TRUE
144.118.78.25,443,CVE-2010-2068,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.78.25,443,CVE-2010-1452,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
144.118.78.25,443,CVE-2012-0031,4.6,Partial,Partial,Partial,Low,Not required,None,399,,FALSE
144.118.78.25,443,CVE-2011-3607,4.4,Partial,Partial,Partial,Medium,Not required,User,189,,FALSE
144.118.78.25,443,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
144.118.78.25,443,CVE-2013-1896,4.3,None,None,Partial,Medium,Not required,None,264,,FALSE
144.118.78.25,443,CVE-2012-4558,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
144.118.78.25,443,CVE-2012-3499,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
144.118.78.25,443,CVE-2012-0053,4.3,Partial,None,None,Medium,Not required,None,264,,FALSE
144.118.78.25,443,CVE-2011-4317,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.78.25,443,CVE-2011-3639,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.78.25,443,CVE-2011-3348,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
144.118.78.25,443,CVE-2011-0419,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
144.118.78.25,443,CVE-2012-2687,2.6,None,Partial,None,High,Not required,None,79,,FALSE
144.118.78.25,443,CVE-2011-4415,1.2,None,None,Partial,High,Not required,None,20,,FALSE
144.118.78.25,22,CVE-2010-4478,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
144.118.78.25,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
144.118.78.25,22,CVE-2010-5107,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
144.118.78.25,22,CVE-2016-0777,4,Partial,None,None,Low,Single system,None,200,,FALSE
144.118.78.25,22,CVE-2012-0814,3.5,Partial,None,None,Medium,Single system,None,255,,FALSE
144.118.78.25,22,CVE-2011-5000,3.5,None,None,Partial,Medium,Single system,None,189,,FALSE
144.118.78.25,22,CVE-2011-4327,2.1,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.78.34,22,,,,,,,,,,,
144.118.78.42,80,,,,,,,,,,,
144.118.85.126,123,,,,,,,,,,,
144.118.91.11,47808,,,,,,,,,,,
144.118.91.13,47808,,,,,,,,,,,
144.118.91.14,47808,,,,,,,,,,,
144.118.91.17,47808,,,,,,,,,,,
144.118.91.18,47808,,,,,,,,,,,
144.118.91.19,47808,,,,,,,,,,,
144.118.91.20,47808,,,,,,,,,,,
144.118.91.21,47808,,,,,,,,,,,
144.118.91.23,47808,,,,,,,,,,,
144.118.91.25,47808,,,,,,,,,,,
144.118.91.32,47808,,,,,,,,,,,
144.118.91.36,80,,,,,,,,,,,
144.118.91.39,47808,,,,,,,,,,,
144.118.91.40,47808,,,,,,,,,,,
144.118.91.43,47808,,,,,,,,,,,
144.118.91.45,47808,,,,,,,,,,,
144.118.91.47,47808,,,,,,,,,,,
144.118.91.50,47808,,,,,,,,,,,
144.118.91.51,47808,,,,,,,,,,,
144.118.91.54,47808,,,,,,,,,,,
144.118.91.55,80,,,,,,,,,,,
144.118.91.55,443,,,,,,,,,,,
144.118.91.55,47808,,,,,,,,,,,
144.118.91.61,47808,,,,,,,,,,,
144.118.91.8,47808,,,,,,,,,,,
144.118.95.167,80,,,,,,,,,,,
144.118.95.167,515,,,,,,,,,,,
144.118.95.167,8080,,,,,,,,,,,
144.118.95.170,80,CVE-2019-11072,7.5,Partial,Partial,Partial,Low,Not required,None,190,,FALSE
144.118.95.170,80,CVE-2018-19052,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
144.118.95.170,5353,,,,,,,,,,,
144.118.95.170,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
144.118.95.170,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.95.170,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
144.118.95.170,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
144.118.95.170,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
144.118.95.170,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
144.118.95.170,22,CVE-2020-14145,,,,,,,,,,
144.118.95.170,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
144.118.95.170,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
144.118.95.170,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
144.118.95.179,80,,,,,,,,,,,
144.118.95.179,515,,,,,,,,,,,
144.118.95.196,80,CVE-2019-11072,7.5,Partial,Partial,Partial,Low,Not required,None,190,,FALSE
144.118.95.196,80,CVE-2018-19052,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
144.118.95.196,80,CVE-2015-3200,5,None,Partial,None,Low,Not required,None,74,,FALSE
144.118.95.196,5353,,,,,,,,,,,
144.118.95.196,22,CVE-2015-5600,8.5,Partial,None,Complete,Low,Not required,None,264,,FALSE
144.118.95.196,22,CVE-2015-6564,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
144.118.95.196,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.95.196,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
144.118.95.196,22,CVE-2016-0778,4.6,Partial,Partial,Partial,High,Single system,None,119,,FALSE
144.118.95.196,22,CVE-2020-14145,,,,,,,,,,
144.118.95.196,22,CVE-2015-5352,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
144.118.95.196,22,CVE-2016-0777,4,Partial,None,None,Low,Single system,None,200,,FALSE
144.118.95.196,22,CVE-2015-6563,1.9,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.95.199,80,,,,,,,,,,,
144.118.95.203,80,,,,,,,,,,,
144.118.95.207,80,,,,,,,,,,,
144.118.95.210,80,CVE-2019-11072,7.5,Partial,Partial,Partial,Low,Not required,None,190,,FALSE
144.118.95.210,80,CVE-2018-19052,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
144.118.95.210,80,CVE-2015-3200,5,None,Partial,None,Low,Not required,None,74,,FALSE
144.118.95.210,5353,,,,,,,,,,,
144.118.95.210,22,CVE-2015-5600,8.5,Partial,None,Complete,Low,Not required,None,264,,FALSE
144.118.95.210,22,CVE-2015-6564,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
144.118.95.210,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.95.210,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
144.118.95.210,22,CVE-2016-0778,4.6,Partial,Partial,Partial,High,Single system,None,119,,FALSE
144.118.95.210,22,CVE-2020-14145,,,,,,,,,,
144.118.95.210,22,CVE-2015-5352,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
144.118.95.210,22,CVE-2016-0777,4,Partial,None,None,Low,Single system,None,200,,FALSE
144.118.95.210,22,CVE-2015-6563,1.9,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE
144.118.95.212,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
144.118.95.212,80,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
144.118.95.212,80,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
144.118.95.212,80,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
144.118.95.212,80,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
144.118.95.212,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
144.118.95.212,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2013-1862,5.1,Partial,Partial,Partial,High,Not required,None,310,,FALSE
144.118.95.212,80,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
144.118.95.212,80,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
144.118.95.212,80,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2012-4557,5,None,None,Partial,Low,Not required,None,399,,FALSE
144.118.95.212,80,CVE-2011-3368,5,Partial,None,None,Low,Not required,None,20,17969,TRUE
144.118.95.212,80,CVE-2010-2068,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.95.212,80,CVE-2010-1452,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
144.118.95.212,80,CVE-2012-0031,4.6,Partial,Partial,Partial,Low,Not required,None,399,,FALSE
144.118.95.212,80,CVE-2011-3607,4.4,Partial,Partial,Partial,Medium,Not required,User,189,,FALSE
144.118.95.212,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
144.118.95.212,80,CVE-2013-1896,4.3,None,None,Partial,Medium,Not required,None,264,,FALSE
144.118.95.212,80,CVE-2012-4558,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
144.118.95.212,80,CVE-2012-3499,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
144.118.95.212,80,CVE-2012-0053,4.3,Partial,None,None,Medium,Not required,None,264,,FALSE
144.118.95.212,80,CVE-2011-4317,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2011-3639,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.95.212,80,CVE-2011-3348,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
144.118.95.212,80,CVE-2011-0419,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
144.118.95.212,80,CVE-2012-2687,2.6,None,Partial,None,High,Not required,None,79,,FALSE
144.118.95.212,80,CVE-2011-4415,1.2,None,None,Partial,High,Not required,None,20,,FALSE
144.118.95.215,80,CVE-2019-11072,7.5,Partial,Partial,Partial,Low,Not required,None,190,,FALSE
144.118.95.215,80,CVE-2018-19052,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
144.118.95.215,80,CVE-2015-3200,5,None,Partial,None,Low,Not required,None,74,,FALSE
144.118.95.215,5353,,,,,,,,,,,
144.118.95.215,22,CVE-2015-5600,8.5,Partial,None,Complete,Low,Not required,None,264,,FALSE
144.118.95.215,22,CVE-2015-6564,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
144.118.95.215,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
144.118.95.215,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
144.118.95.215,22,CVE-2016-0778,4.6,Partial,Partial,Partial,High,Single system,None,119,,FALSE
144.118.95.215,22,CVE-2020-14145,,,,,,,,,,
144.118.95.215,22,CVE-2015-5352,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
144.118.95.215,22,CVE-2016-0777,4,Partial,None,None,Low,Single system,None,200,,FALSE
144.118.95.215,22,CVE-2015-6563,1.9,None,Partial,None,Medium,Not required,None,20,,FALSE
144.118.95.219,515,,,,,,,,,,,
144.118.95.97,8000,,,,,,,,,,,
144.118.95.97,9600,,,,,,,,,,,
144.118.95.97,515,,,,,,,,,,,
144.118.95.97,5001,,,,,,,,,,,
144.118.95.97,79,,,,,,,,,,,
144.118.95.97,80,,,,,,,,,,,
144.118.95.97,500,,,,,,,,,,,
144.118.95.97,21,,,,,,,,,,,
144.118.95.97,631,,,,,,,,,,,
144.118.95.97,443,,,,,,,,,,,
198.17.30.124,443,,,,,,,,,,,
198.17.30.133,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
198.17.30.133,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
198.17.30.133,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2014-0226,6.8,Partial,Partial,Partial,Medium,Not required,None,362,34133,FALSE
198.17.30.133,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE
198.17.30.133,80,CVE-2020-1927,,,,,,,,,,
198.17.30.133,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE
198.17.30.133,80,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,FALSE
198.17.30.133,80,CVE-2020-1934,,,,,,,,,,
198.17.30.133,80,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE
198.17.30.133,80,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE
198.17.30.133,80,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE
198.17.30.133,80,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE
198.17.30.133,80,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
198.17.30.133,80,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE
198.17.30.133,80,CVE-2016-8743,5,None,Partial,None,Low,Not required,None,19,,FALSE
198.17.30.133,80,CVE-2016-2161,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2016-0736,5,Partial,None,None,Low,Not required,None,310,40961,FALSE
198.17.30.133,80,CVE-2015-3183,5,None,Partial,None,Low,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2015-0228,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2014-3523,5,None,None,Partial,Low,Not required,None,399,,FALSE
198.17.30.133,80,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
198.17.30.133,80,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2020-11985,,,,,,,,,,
198.17.30.133,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
198.17.30.133,80,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE
198.17.30.133,80,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE
198.17.30.133,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
198.17.30.133,80,CVE-2015-3185,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
198.17.30.133,80,CVE-2014-8109,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
198.17.30.133,80,CVE-2014-0118,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
198.17.30.133,80,CVE-2014-0117,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE
198.17.30.133,80,CVE-2013-4352,4.3,None,None,Partial,Medium,Not required,None,CWE id is not defined for this vulnerability,,FALSE
198.17.30.133,80,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE
198.17.30.133,80,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
198.17.30.133,443,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
198.17.30.133,443,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2014-0226,6.8,Partial,Partial,Partial,Medium,Not required,None,362,34133,FALSE
198.17.30.133,443,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE
198.17.30.133,443,CVE-2020-1927,,,,,,,,,,
198.17.30.133,443,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE
198.17.30.133,443,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,FALSE
198.17.30.133,443,CVE-2020-1934,,,,,,,,,,
198.17.30.133,443,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE
198.17.30.133,443,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE
198.17.30.133,443,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE
198.17.30.133,443,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE
198.17.30.133,443,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
198.17.30.133,443,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE
198.17.30.133,443,CVE-2016-8743,5,None,Partial,None,Low,Not required,None,19,,FALSE
198.17.30.133,443,CVE-2016-2161,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2016-0736,5,Partial,None,None,Low,Not required,None,310,40961,FALSE
198.17.30.133,443,CVE-2015-3183,5,None,Partial,None,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2015-0228,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2014-3523,5,None,None,Partial,Low,Not required,None,399,,FALSE
198.17.30.133,443,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
198.17.30.133,443,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2020-11985,,,,,,,,,,
198.17.30.133,443,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
198.17.30.133,443,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE
198.17.30.133,443,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE
198.17.30.133,443,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
198.17.30.133,443,CVE-2015-3185,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
198.17.30.133,443,CVE-2014-8109,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE
198.17.30.133,443,CVE-2014-0118,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
198.17.30.133,443,CVE-2014-0117,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE
198.17.30.133,443,CVE-2013-4352,4.3,None,None,Partial,Medium,Not required,None,CWE id is not defined for this vulnerability,,FALSE
198.17.30.133,443,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE
198.17.30.133,443,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,FALSE
198.17.30.141,80,,,,,,,,,,,
198.17.30.141,443,,,,,,,,,,,
198.17.30.144,80,,,,,,,,,,,
198.17.30.144,443,,,,,,,,,,,
198.17.30.147,80,,,,,,,,,,,
198.17.30.147,443,,,,,,,,,,,
198.17.30.148,80,,,,,,,,,,,
198.17.30.148,443,,,,,,,,,,,
198.17.30.150,80,,,,,,,,,,,
198.17.30.154,443,,,,,,,,,,,
198.17.30.158,80,,,,,,,,,,,
198.17.30.159,80,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE
198.17.30.159,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
198.17.30.159,80,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
198.17.30.159,80,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
198.17.30.159,80,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
198.17.30.159,80,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
198.17.30.159,80,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
198.17.30.159,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
